id,regiao,categoria,taxa_classe1,taxa_classe2,taxa_classe3,taxa_classe4,taxa_classe5,taxa_classe6,taxa_classe_alvo,validade,segmento,atividade,sub_categoria,tipo,produto,marca,classe
580788,SÃO PAULO CAPITAL,categoria 16,0.8192572793311433,0.6758031095487403,0.7425991624754928,0.7425991624754928,0.7361804397567033,0.6962795201405984,0.6957924763026084,80,segmento 1,atividade 3,sub_categoria 20,tipo 3,produto 20,marca 1,classe1 
580788,SÃO PAULO INTERIOR,categoria 16,0.6624798089920202,0.6601258527467033,0.6613047227584656,0.6613047227584656,0.6239973210850287,0.6085645123654047,0.6192529808051428,80,segmento 1,atividade 3,sub_categoria 20,tipo 3,produto 20,marca 1,classe1 
631185,CENTRO NORTE,categoria 17,0.8934421289654653,0.8986969778305486,0.9115588031907508,0.9114892947477956,0.9227246595646501,0.9242040906452504,0.9012945600420992,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe7 
631185,NORDESTE,categoria 17,0.8706085015849008,0.8322068484930192,0.9026828451876894,0.8996929728299168,0.9175799662566072,0.9172851117505338,0.9174474969381587,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe5 
631185,SUDESTE,categoria 17,0.8616200395075473,0.8320340251353895,0.8594302904341558,0.8453289666136028,0.8332684552067025,0.8406092499811009,0.8410015207009249,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631185,SUL,categoria 17,0.9328918620833646,0.8893827638777885,0.8694604390918809,0.8694604390918809,0.8853588712164813,0.8829903550818509,0.8849339775932581,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631185,SÃO PAULO CAPITAL,categoria 17,0.7970817874230629,0.7849422629719476,0.7738404482333223,0.7723253614293404,0.7704160425414022,0.7765063887382453,0.7843281851640751,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631185,SÃO PAULO INTERIOR,categoria 17,0.8794540990231888,0.8366108488827546,0.8151656613873619,0.8151656613873619,0.7972010787371353,0.8239435925200103,0.8247749623179121,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631320,CENTRO NORTE,categoria 17,0.3809152627236283,0.2945383369157171,0.17866994142275228,0.1732016122939648,0.15118184031218804,0.14967817818485096,0.1896580516682641,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631320,SUDESTE,categoria 17,0.7325395985162646,0.7364358112397478,0.7003104984656736,0.7035019367087871,0.7045723516508415,0.7240583376143419,0.7248054989637679,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe2 
631320,SUL,categoria 17,0.8445807306286477,0.8036663664452028,0.7765602132514793,0.7765602132514793,0.8243101597366667,0.8219198368303077,0.8263245138229771,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631320,SÃO PAULO CAPITAL,categoria 17,0.7447262769741009,0.7432075669306806,0.7639928869106064,0.7626588989984945,0.7605806550151645,0.7610909646309267,0.6761083109685584,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe3 
631320,SÃO PAULO INTERIOR,categoria 17,0.3558029398663698,0.34997095768374176,0.4537151002227191,0.4537151002227191,0.4536664587973276,0.4239492204899782,0.4239390645879735,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe3 
631320,SÃO PAULO INTERIOR,categoria 17,0.3558029398663698,0.34997095768374176,0.4537151002227191,0.4537151002227191,0.4536664587973276,0.4239492204899782,0.4239390645879735,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe4 
631323,CENTRO NORTE,categoria 17,0.891624402491717,0.9113883582975514,0.9107123060268932,0.9091704815901154,0.9336240806709252,0.9329105785090084,0.9283852255840354,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe5 
631323,NORDESTE,categoria 17,0.9172164907951894,0.8746832594616746,0.9146956947819128,0.9110575478683438,0.9064966172545934,0.9058298571002188,0.9055490229352268,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631323,SUL,categoria 17,0.9148719174242859,0.8792188101287239,0.8698262519137644,0.8698262519137644,0.8810381859208699,0.8792815216029759,0.8811737553660082,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631323,SÃO PAULO CAPITAL,categoria 17,0.8742887429826729,0.8347117534256522,0.8179539081547464,0.8164324958807312,0.8214926655797831,0.8254992533425767,0.852574636346394,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
631323,SÃO PAULO INTERIOR,categoria 17,0.7723292134150043,0.7431442780035176,0.7282841894596397,0.7282841894596397,0.7272906543756443,0.7507606768148463,0.7511293832251804,60,segmento 2,atividade 2,sub_categoria 21,tipo 2,produto 21,marca 1,classe1 
651231,CENTRO NORTE,categoria 3,0.7646352664422056,0.7517904055951941,0.7369301250528346,0.7381441567378242,0.7136893558456185,0.7931111159017898,0.7784915315003471,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe7 
651231,NORDESTE,categoria 3,0.6926279415697926,0.6801375424157104,0.6435523138738701,0.6317203047582178,0.6104304344619684,0.6069471894966023,0.6272642860793585,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe1 
651231,SUDESTE,categoria 3,0.939631923844212,0.8829927181639435,0.8778139557702376,0.9008218271769184,0.8804910676577822,0.905603381012672,0.9088021682550084,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe1 
651231,SUL,categoria 3,0.8362387718824492,0.8424990012606179,0.8332774802162553,0.8332774802162553,0.8246058845046933,0.8248314498950855,0.815432189922268,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe2 
651231,SÃO PAULO CAPITAL,categoria 3,0.8208589418322536,0.8156748607237838,0.8373852636555073,0.8373852636555073,0.8551704179877719,0.8453226674862027,0.8238698602432156,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe5 
651231,SÃO PAULO INTERIOR,categoria 3,0.8617627122998615,0.8672213308245991,0.8536236885797334,0.8552492168930326,0.8448412572306171,0.8509218948539045,0.8558457281293657,90,segmento 1,atividade 3,sub_categoria 22,tipo 3,produto 22,marca 1,classe2 
656145,CENTRO NORTE,categoria 14,0.8834059072325733,0.8354532215725664,0.8109955201560886,0.803958019113145,0.7815141358971562,0.7886464581635209,0.8160016943822244,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
656145,NORDESTE,categoria 14,0.7118089687960418,0.3669630716992661,0.5020721703492077,0.5722257107372992,0.5657635414583538,0.5525951725019781,0.5277735590199317,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
656145,SUDESTE,categoria 14,0.841535835338479,0.6955342353884781,0.69806636875931,0.6838187264981304,0.7044916554691003,0.7292575982000562,0.7450516421361832,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
656145,SUL,categoria 14,0.7647818887750832,0.4793589430354837,0.4473662387040212,0.4476376121657996,0.3798117826408006,0.4068232422395619,0.415244494503862,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
656145,SÃO PAULO CAPITAL,categoria 14,0.5477320368931077,0.171770080392325,0.32996662654740483,0.32720749632130885,0.322086149488627,0.19871656319212927,0.2674233710123496,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
656145,SÃO PAULO INTERIOR,categoria 14,0.8499178489702517,0.6622862784981778,0.7153339011780658,0.7153339011780658,0.7146372743452836,0.6876523010424611,0.6887520891600982,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
658041,CENTRO NORTE,categoria 2,0.5587154083063355,0.5621610251966259,0.5451706913963292,0.5452010393562108,-0.013026524746065473,0.2260850511611777,0.4554687428146415,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe2 
658041,NORDESTE,categoria 2,0.7199125207572236,0.726799490756117,-0.08543361009631112,0.6682126203918963,0.5978454555518653,0.6245382929259384,0.6174380825860732,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe2 
658041,SUDESTE,categoria 2,0.5543183933101112,0.5583137703949863,0.3659208858616426,0.3917525241604727,0.3928327283690172,0.3656478354836239,0.36773254744692974,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe2 
658041,SUL,categoria 2,0.6058699597897027,0.5939399894399977,0.575401582209891,0.5706172161087026,-1.2684011564699955,0.1416127433435741,0.19155863495360612,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe1 
658041,SÃO PAULO CAPITAL,categoria 2,0.4170000475370536,0.4392697909992143,0.3489649589288395,0.3488514108399852,0.3355026644945739,0.3414598828538966,0.39880656375700974,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe2 
658041,SÃO PAULO INTERIOR,categoria 2,0.4879331481458206,0.4937312351001562,0.5593695245038273,0.5593695245038273,0.5231492351588138,0.3861894526912945,0.3862028599320421,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe3 
658041,SÃO PAULO INTERIOR,categoria 2,0.4879331481458206,0.4937312351001562,0.5593695245038273,0.5593695245038273,0.5231492351588138,0.3861894526912945,0.3862028599320421,90,segmento 1,atividade 2,sub_categoria 24,tipo 2,produto 24,marca 2,classe4 
659133,CENTRO NORTE,categoria 4,0.8485228915190954,0.8424850828625825,0.8545134760504239,0.8507705311297785,0.8870096790834159,0.8814537633153924,0.8835030077444492,90,segmento 3,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 2,classe5 
659133,NORDESTE,categoria 4,0.8544083153697025,0.8513354561347273,0.8889183028037777,0.8994967888592654,0.8811074903578703,0.8942806029793596,0.8920374581385271,90,segmento 3,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 2,classe4 
659133,SUDESTE,categoria 4,0.8364972427519344,0.8720770746472171,0.8476623884774825,0.8165806632796765,0.8552664061296625,0.8521274983203765,0.839540745049933,90,segmento 3,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 2,classe2 
659133,SÃO PAULO INTERIOR,categoria 4,0.8800724347293755,0.7577452348623224,0.7855167587456166,0.7855167587456166,0.8382388650408806,0.8598630618917307,0.8387559371997406,90,segmento 3,atividade 2,sub_categoria 4,tipo 2,produto 4,marca 2,classe1 
661059,CENTRO NORTE,categoria 6,0.8777188713139108,0.8757423399691948,0.8636440558478375,0.8748255270643069,0.8711611413333105,0.8540078789738405,0.8505532332278507,60,segmento 4,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe1 
661059,SUDESTE,categoria 6,0.9294210457425612,0.9345278423711598,0.94254171199818,0.9255323492145188,0.9277618627672278,0.9425597956652836,0.935409066989708,60,segmento 4,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe7 
661059,SÃO PAULO CAPITAL,categoria 6,0.8778539893536592,0.8865979877866313,0.8975952298538413,0.8965629071288919,0.8827159654662543,0.8554063439394965,0.8590799517744209,60,segmento 4,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe3 
661059,SÃO PAULO INTERIOR,categoria 6,0.8623604555852227,0.8657666770366753,0.8755619113232007,0.8676956063533131,0.8905092461481626,0.8833096581045182,0.8743171501252973,60,segmento 4,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe5 
661941,CENTRO NORTE,categoria 18,0.8867118955652791,0.9051676104687838,0.8762261499938729,0.8935130653997703,0.8859041039671351,0.9103582627667846,0.8389888960326037,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe7 
661941,NORDESTE,categoria 18,0.7426009456330762,0.7906533440898573,0.7867227846749838,0.7800769181765352,0.7829314898321736,0.8023103171809961,0.7298448350142381,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe7 
661941,SUDESTE,categoria 18,0.8007013332722236,0.8046295003773948,0.8511824926273622,0.8647369687140611,0.8333570589267361,0.8438143550822397,0.8184181718730523,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe4 
661941,SUL,categoria 18,0.7025730221754212,0.7035814572470847,0.7339199807621051,0.7339199807621051,0.7334132710376879,0.7466535109835228,0.6918426834269598,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe7 
661941,SÃO PAULO CAPITAL,categoria 18,0.6719016550707197,0.7350713080668498,0.7258371309790309,0.7263205862644436,0.7183081470352121,0.7376701799021115,0.7345729524700891,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe7 
661941,SÃO PAULO INTERIOR,categoria 18,0.7843848043697039,0.8363737429754561,0.8718045207496131,0.8846935687771713,0.7827482732148511,0.8226611160357641,0.8085317367507547,120,segmento 5,atividade 3,sub_categoria 25,tipo 3,produto 25,marca 2,classe4 
662943,CENTRO NORTE,categoria 19,0.856796090475447,0.8876955677112097,0.8670898446388762,0.8613280734960163,0.8991182321476483,0.8787490080701591,0.8741000759166233,90,segmento 3,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 2,classe5 
662943,NORDESTE,categoria 19,0.9137120526637864,0.8910377122091855,0.9092486989847772,0.9038367868436186,0.9025338191945488,0.8962397635327309,0.8855898561826538,90,segmento 3,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 2,classe1 
662943,SUDESTE,categoria 19,0.8628629065384126,0.8424049390195005,0.8908419413625369,0.857721459989544,0.8612447594850396,0.8378787183887468,0.8377107861261216,90,segmento 3,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 2,classe3 
662943,SUL,categoria 19,0.9297294276755436,0.938163905386628,0.9406164170545632,0.9412686195078128,0.9316451917683994,0.9331728393624849,0.923084299940614,90,segmento 3,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 2,classe4 
662943,SÃO PAULO INTERIOR,categoria 19,0.904428484286698,0.8558852060601236,0.8676947350529556,0.8562025028775362,0.8542097643830405,0.8249731458604687,0.8350277460580189,90,segmento 3,atividade 2,sub_categoria 26,tipo 2,produto 26,marca 2,classe1 
679473,CENTRO NORTE,categoria 3,0.8671850615509437,0.9267795563765102,0.9138055590188128,0.9130323024859556,0.37564813388476415,0.7397749958866977,0.8992302591376562,90,segmento 1,atividade 3,sub_categoria 27,tipo 3,produto 27,marca 1,classe2 
679473,SUDESTE,categoria 3,0.8771696137331724,0.8810729451250722,0.8598805141112515,0.8629243958130863,0.8240957636200761,0.8514959541650282,0.8478473704951544,90,segmento 1,atividade 3,sub_categoria 27,tipo 3,produto 27,marca 1,classe2 
679473,SUL,categoria 3,0.7831896142881611,0.7958049823231294,0.7954583581212603,0.7954583581212603,0.8092716959328627,0.8087571913361078,0.7872432667730909,90,segmento 1,atividade 3,sub_categoria 27,tipo 3,produto 27,marca 1,classe5 
679473,SÃO PAULO CAPITAL,categoria 3,0.6662860417347405,0.6637934069495575,0.5654452920287101,0.5654452920287101,0.5677358354150835,0.4991791026796332,0.5250736782781503,90,segmento 1,atividade 3,sub_categoria 27,tipo 3,produto 27,marca 1,classe1 
679473,SÃO PAULO INTERIOR,categoria 3,0.7999014403976811,0.8167759596934878,0.7728000426146948,0.7784901262270478,0.8199147030020638,0.820152002702347,0.7970775222549409,90,segmento 1,atividade 3,sub_categoria 27,tipo 3,produto 27,marca 1,classe7 
719007,CENTRO NORTE,categoria 20,0.8066783717245531,0.8152851580720798,0.7516236437159158,0.7509326265445707,0.8476517440296196,0.8050763127879994,0.8368178580647012,60,segmento 4,atividade 2,sub_categoria 28,tipo 2,produto 28,marca 1,classe5 
719007,NORDESTE,categoria 20,0.7791263241872998,0.7954030086517583,0.8264264474393574,0.8233118099435989,0.8268077890974043,0.7985369988273285,0.7890766402206836,60,segmento 4,atividade 2,sub_categoria 28,tipo 2,produto 28,marca 1,classe5 
719007,SUDESTE,categoria 20,0.8072995984479118,0.8105279411314651,0.8088313352372024,0.8337789828635673,0.8305483287991611,0.8178897616297892,0.8093614911064186,60,segmento 4,atividade 2,sub_categoria 28,tipo 2,produto 28,marca 1,classe4 
719007,SUL,categoria 20,0.7301237870311266,0.5800411485375261,0.6498707931221993,0.6570112510543198,0.6555604641191223,0.6157088056405109,0.6857646296465754,60,segmento 4,atividade 2,sub_categoria 28,tipo 2,produto 28,marca 1,classe1 
719007,SÃO PAULO INTERIOR,categoria 20,0.6806059939665625,0.6845392455383581,0.5361289435845391,0.5361289435845391,0.5074040006766474,0.40484159406806103,0.44070047083368746,60,segmento 4,atividade 2,sub_categoria 28,tipo 2,produto 28,marca 1,classe2 
719010,NORDESTE,categoria 20,0.9008475098357344,0.8924222743742194,0.8822875248161145,0.8914181158931989,0.8958632664486132,0.8557462795266408,0.8940290873371728,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe1 
719010,SUDESTE,categoria 20,0.7409039016828882,0.7338559127086557,0.7463381248971854,0.7551370530812368,0.7468396743091843,0.6856192131100183,0.6619069202611202,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe4 
719010,SÃO PAULO INTERIOR,categoria 20,0.8833989569133496,0.8549344511270663,0.8379781626803847,0.8379781626803847,0.8615613736259392,0.813434592191616,0.8208497491160395,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe1 
719013,CENTRO NORTE,categoria 21,0.9070672809110609,0.9347256492092086,0.9327361139018094,0.8955666157865932,0.913915452485653,0.924645922203836,0.9171100336584644,60,segmento 4,atividade 3,sub_categoria 30,tipo 3,produto 30,marca 2,classe2 
719013,SUL,categoria 21,0.8929562177665727,0.9390893266308392,0.937211322266631,0.937211322266631,0.9464347659997838,0.9292941035595066,0.9114409746937309,60,segmento 4,atividade 3,sub_categoria 30,tipo 3,produto 30,marca 2,classe5 
719013,SÃO PAULO INTERIOR,categoria 21,0.8395879015894112,0.8429385824427215,0.7861963525166318,0.7861963525166318,0.8370250650729665,0.8522999639348094,0.8430554393400034,60,segmento 4,atividade 3,sub_categoria 30,tipo 3,produto 30,marca 2,classe7 
719016,SUDESTE,categoria 20,0.3740132763124057,0.3879531252114604,0.4078191017850612,0.3884120105966893,0.3859316848465979,0.38760061272685387,0.3839245053524784,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe3 
719016,SUL,categoria 20,0.771167829477438,0.4356365926561658,0.5624870617263856,0.577009409149089,0.579686124325804,0.5405290264943303,0.7000901147520364,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe1 
719016,SÃO PAULO INTERIOR,categoria 20,0.5369982272122914,0.5515806372186932,0.5540428916137292,0.5540428916137292,0.5416873491899347,0.5367508248387256,0.4874477273846458,60,segmento 4,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe3 
